title,details_url,location,price_text,property_type_text,area_text,construction_type,year_text,floor_text,description,agency_name,search_url,scraped_at
"Многостаен нов апартамент /Гараж, Паркомясто/",/mnogostaen-nov-apartament-garaj-parkomyasto-9650509,"Младежки хълм, Пловдив",Цена:215 400 €(421 285.78 лв.),Многостаен апартамент в Младежки хълм,151 кв.м,Тухла,2026 г.,3 етаж,"Оферта 64933: ЛУКСОЗНА БУТИКОВА СГРАДА от затворен тип комплекс С НИСЪК % ОБЩИ ЧАСТИ, в близост до идеалния център на града, в един от най-предпочитаните квартали, множество удобства и разбира се бърз..",Кондор Недвижими Имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.850013
"Тристаен нов апартамент /Гараж, Паркомясто/",/tristaen-nov-apartament-garaj-parkomyasto-9650266,"Младежки хълм, Пловдив",Цена:158 500 €(309 999.06 лв.),Тристаен апартамент в Младежки хълм,111 кв.м,Тухла,2026 г.,5 етаж,"Оферта 64937: ЛУКСОЗНА БУТИКОВА СГРАДА от висок клас в близост до идеалния център на града, в един от най-предпочитаните квартали, множество удобства и разбира се бърз достъп до Центъра. Тристаен апар..",Кондор Недвижими Имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.854147
"Двустаен ПРОСТОРЕН апартамент /гараж, паркомясто/",/dvustaen-prostoren-apartament-garaj-parkomyasto-9705776,"Център, Пловдив",Цена:147 450 €(288 387.13 лв.),Двустаен апартамент в Център,80 кв.м,Тухла,2026 г.,4 етаж,Оферта 65132: ЕКСКЛУЗИВНО ПРЕДЛОЖЕНИЕ!!! ЛУКСОЗНА СГРАДА - ТОП ЛОКАЦИЯ В МАРАША ДО ПЛОЩАД КОЧО ЧЕСТИМЕНСКИ! Бутикова кооперация в близост до Суперцентъра и Четвъртък пазара. Предлагаме за продажба жил..,Кондор Недвижими Имоти,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.858298
Тристаен апартамент 88 кв.м Панел 5 етаж Непоследен,/tristaen-apartament-88-kv-m-panel-5-etaj-neposleden-10651777,"Младежки хълм, Пловдив",Цена:191 999 €(375 517.40 лв.),Тристаен апартамент в Младежки хълм,88 кв.м,Панел,,5 етаж,"Просторен тристаен апартамент до Mall PlovdivПредлагаме за продажба тристаен апартамент с площ от 86 кв.м., разположен в един от най-предпочитаните и добре развити райони на Пловдив в непосредствена б..",преди 30+ дни,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.861820
Тристаен апартамент в Центъра,/tristaen-apartament-v-centara-10651694,"Център, Пловдив",Цена:276 000 €(539 809.08 лв.),Тристаен апартамент в Център,115 кв.м,Тухла,2025 г.,2 етаж,"Титан Пропъртис представя на Вашето внимание тристаен апартамент с повече от прекрасна локация, а именно Центъра на гр. Пловдив. 
В близост са разположени търговски обекти, спирки на градски транспор..",Титан Пропъртис Продажби Пловдив,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.865842
Обзаведен тристаен/ Стария град,/obzaveden-tristaen-stariya-grad-10507055,"Център, Пловдив",Цена:193 799 €(379 037.90 лв.),Тристаен апартамент в Център,105 кв.м,Тухла,1990 г.,4 етаж,"оф.23877

ТОП ЛОКАЦИЯ! ИЗЛОЖЕНИЕ ИЗТОК - ЗАПАД! Предлагаме Ви да закупите ЧУДЕСЕН ТРИСТАЕН АПАРТАМЕНТ + ОБИТАЕМА ТАВАНСКА СТАЯ ( 12кв.м ) + ГОЛЯМА ИЗБА ( 17кв.м ), разположен в подножието на Стария ..",Avangard Real Estate,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.869852
Тристаен топ локация/ Мараша,/tristaen-top-lokaciya-marasha-10647266,"Център, Пловдив",Цена:224 000 €(438 105.92 лв.),Тристаен апартамент в Център,112 кв.м,Тухла,2027 г.,2 етаж,"оф.24320

Малка Луксозна Сграда! Единствен на етажа! Разсрочено плащане! Предлагаме Ви тристаен апартамент, състоящ се от просторен хол с трапезария и кухненска част, две самостоятелни спални, баня ..",Avangard Real Estate,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.873979
Голям двустаен луксозна сграда/ Мараша,/golyam-dvustaen-luksozna-sgrada-marasha-10647487,"Център, Пловдив",Цена:190 900 €(373 367.95 лв.),Двустаен апартамент в Център,96 кв.м,Тухла,2027 г.,5 етаж,"оф.24321

Малка Луксозна Сграда! Единствен на етажа! Разсрочено плащане! Предлагаме Ви двустаен апартамент, състоящ се от просторен хол с трапезария и кухненска част, самостоятелна голяма спалня, ба..",Avangard Real Estate,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.878117
Тристаен монолитен апартамент в Супер център,/tristaen-monoliten-apartament-v-super-centar-10483523,"Център, Пловдив",Цена:189 900 €(371 412.12 лв.),Тристаен апартамент в Център,100 кв.м,Тухла,1970 г.,2 етаж,"Оферта 42476. Тристаен монолитен апартамент, състоящ се от голяма кухня с трапезария с тераса и килер към нея, хол с тераса и преходни към него две обширни спални, баня, отделно тоалетна, дрешник за п..",ИНВЕСТА,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.882179
ИДЕАЛЕН ЦЕНТЪР - 400м от Тримонциум / Луксозно Строителство / Реален Имот с АКТ 16,/idealen-centar-400m-ot-trimoncium-luksozno-stroitelstvo-realen-imot-s-akt-16-10272850,"Център, Пловдив",Цена:162 500 €(317 822.38 лв.),Двустаен апартамент в Център,59 кв.м,Тухла,2024 г.,3 етаж,"ИДЕАЛЕН ЦЕНТЪР - 400м от Тримонциум / Луксозно Строителство / Реален Имот с АКТ 16

Консултант Недвижими Имоти: Станимир Раев - тел.: *виж контакти*

Детайлна информация на: www.novdom1.bg - Реф. №:80..",Нов Дом 1,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.886175
ИДЕАЛЕН ЦЕНТЪР - 400м от Тримонциум / Луксозно Строителство / Реален Имот с АКТ 16,/idealen-centar-400m-ot-trimoncium-luksozno-stroitelstvo-realen-imot-s-akt-16-10272851,"Център, Пловдив",Цена:284 990 €(557 392 лв.),Тристаен апартамент в Център,103 кв.м,Тухла,2024 г.,4 етаж,"ИДЕАЛЕН ЦЕНТЪР - 400м от Тримонциум / Луксозно Строителство / Реален Имот с АКТ 16

Консултант Недвижими Имоти: Станимир Раев - тел.: *виж контакти*

Детайлна информация на: www.novdom1.bg - Реф. №:80..",Нов Дом 1,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.890159
Двустаен апартамент 96 кв.м Тухла 2023 г. 7 етаж Непоследен,/dvustaen-apartament-96-kv-m-tuhla-2023-g-7-etaj-neposleden-10646724,"Младежки хълм, Пловдив",Цена:220 900 €(432 042.85 лв.),Двустаен апартамент в Младежки хълм,96 кв.м,Тухла,2023 г.,7 етаж,"Прайм Консулт предлага инвестиционен двустаен в West Point до Mall Plovdiv | С дългосрочен наемател на 750месечно. Премиум двустаен апартамент в нова сграда West Point, на 1 минута от Mall Plovdiv и К..",преди 30+ дни,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.893845
Двустаен апартамент 94 кв.м Тухла 12 етаж Непоследен,/dvustaen-apartament-94-kv-m-tuhla-12-etaj-neposleden-10646702,"Младежки хълм, Пловдив",Цена:224 900 €(439 866.17 лв.),Двустаен апартамент в Младежки хълм,94 кв.м,Тухла,,12 етаж,"Имот N:77 🌇 Луксозен панорамен апартамент в жилищна сграда WEST POINT
Прайм Консулт може да ви гарантира дългосрочен наем от студен в Медицински университет над 750 евро месечно. 

Представяме ви изкл..",преди 30+ дни,"https://www.alo.bg/obiavi/imoti-prodajbi/apartamenti-stai/?region_id=16&location_ids=3333&p[413]=1574%2C1575%2C1576&section_ids=292,298,299,305,307,835,318",2026-01-25T18:47:05.897343
